song,segment,vocal_rmsDb,inst_rmsDb,vocal_zcr,inst_zcr,vocal_crest,inst_crest,vocal_adjustment_db,inst_adjustment_db
Hop Along - Sister Cities,15,-23.5170841217041,-18.263877868652344,0.08289600317028986,0.02946671195652174,5.651211261749268,5.274368762969971,5.1771921789622866e-06,0.0
Hop Along - Sister Cities,16,-23.35284423828125,-17.761005401611328,0.05981516077898551,0.0370895606884058,6.878498077392578,4.3221869468688965,-4.141756107856054e-06,-3.624036253313534e-06
Hop Along - Sister Cities,17,-25.20543098449707,-17.517335891723633,0.07431216032608695,0.042242697010869565,6.491962432861328,4.065149784088135,-7.765794180158991e-06,-1.553158199385507e-06
Hop Along - Sister Cities,18,-26.998159408569336,-18.114173889160156,0.1946954257246377,0.06063745471014493,6.218225955963135,5.303980350494385,-5.177194907446392e-06,-6.212634616531432e-06
Hop Along - Sister Cities,19,-22.178115844726562,-18.46392059326172,0.07451171875,0.034077785326086955,4.136629581451416,5.469489097595215,1.0354386859035003e-06,-2.5885972263495205e-06
Hop Along - Sister Cities,20,-22.59130096435547,-17.877849578857422,0.10177479619565218,0.035319010416666664,4.41218900680542,4.738781452178955,-4.141756107856054e-06,1.0354386859035003e-06
Hop Along - Sister Cities,21,-22.771800994873047,-18.261924743652344,0.11171591938405798,0.03565726902173913,4.765592575073242,4.602385997772217,-5.177194907446392e-06,1.0354386859035003e-06
Hop Along - Sister Cities,22,-21.77299690246582,-18.38433074951172,0.11058508831521739,0.03510246829710145,6.313776969909668,5.939275741577148,-1.553158199385507e-06,2.070877144433325e-06
Hop Along - Sister Cities,23,-22.5954647064209,-17.972137451171875,0.1006736865942029,0.03620216259057971,7.567908763885498,5.293704032897949,-2.5885972263495205e-06,-2.070877599180676e-06
Hop Along - Sister Cities,24,-18.449220657348633,-18.39642333984375,0.08462267889492754,0.028072633605072464,4.757973670959473,4.3238067626953125,-1.035438799590338e-06,3.1063157166499877e-06
Hop Along - Sister Cities,25,-20.98982810974121,-18.41008186340332,0.11431017889492753,0.026232733242753624,5.202004432678223,4.177371978759766,-1.553158199385507e-06,-3.1063166261446895e-06
Hop Along - Sister Cities,26,-24.48503875732422,-18.744800567626953,0.10697888360507246,0.034440104166666666,5.646393299102783,4.981834888458252,-5.694914761988912e-06,3.1063157166499877e-06
Hop Along - Sister Cities,27,-23.701892852783203,-18.740060806274414,0.09049054574275363,0.028381170742753623,4.7310099601745605,4.492358207702637,-6.7303544710739516e-06,-5.17719399795169e-07
Hop Along - Sister Cities,28,-23.13153076171875,-18.761838912963867,0.08569831295289855,0.025564707880434783,4.216098308563232,5.604768753051758,-5.694914761988912e-06,2.070877144433325e-06
Hop Along - Sister Cities,29,-23.736614227294922,-17.918670654296875,0.07728147644927537,0.0430465919384058,6.209015369415283,4.463318347930908,-5.177194907446392e-06,-2.5885972263495205e-06
Hop Along - Sister Cities,30,-22.030542373657227,-17.39504623413086,0.0879599750905797,0.039552196557971014,5.867251396179199,5.774844169616699,-1.035438799590338e-06,0.0
Hop Along - Sister Cities,31,-25.429576873779297,-18.16234016418457,0.09608101222826088,0.06980157382246377,5.95576286315918,4.991896629333496,-2.070877599180676e-06,-3.1063166261446895e-06
Hop Along - Sister Cities,32,-20.919370651245117,-17.818950653076172,0.06631991621376812,0.05096099411231884,3.792973279953003,5.0016188621521,-2.5885972263495205e-06,2.070877144433325e-06
Hop Along - Sister Cities,33,-23.54091453552246,-17.626054763793945,0.09420572916666667,0.04782891757246377,4.690931797027588,4.812936782836914,-7.765794180158991e-06,-5.17719399795169e-07
Hop Along - Sister Cities,34,-26.62656593322754,-18.030967712402344,0.27587890625,0.06125735960144928,9.518362998962402,5.4558186531066895,8.283505849249195e-06,-5.17719399795169e-07
Hop Along - Sister Cities,35,-22.593666076660156,-19.40106964111328,0.09893993432971014,0.02388473731884058,3.75416898727417,4.574557781219482,-3.1063166261446895e-06,-3.624036253313534e-06
Hop Along - Sister Cities,36,-22.435882568359375,-18.378183364868164,0.10351987092391304,0.022783627717391303,4.362220764160156,4.9231696128845215,4.1417538341192994e-06,1.0354386859035003e-06
Hop Along - Sister Cities,37,-22.258548736572266,-18.66129493713379,0.0711715919384058,0.030716428894927535,4.230920791625977,4.839213848114014,3.1063157166499877e-06,2.070877144433325e-06
Hop Along - Sister Cities,38,-22.761518478393555,-18.843849182128906,0.10623443161231884,0.02345306838768116,4.6938982009887695,4.419600963592529,-2.5885972263495205e-06,-6.212634616531432e-06
Hop Along - Sister Cities,39,-22.343158721923828,-18.710302352905273,0.0936905570652174,0.024951879528985508,3.747361421585083,6.110240459442139,-5.177194907446392e-06,3.1063157166499877e-06
Hop Along - Sister Cities,40,-23.441267013549805,-18.7377986907959,0.09451568161231884,0.03528928894927536,4.943107604980469,3.8437087535858154,-6.212634616531432e-06,1.0354386859035003e-06
Hop Along - Sister Cities,41,-24.39145851135254,-17.972143173217773,0.08964560688405797,0.043390511775362316,6.011658191680908,4.59478235244751,-5.17719399795169e-07,0.0
Hop Along - Sister Cities,42,-23.29829216003418,-17.639713287353516,0.11458474864130434,0.06111016757246377,4.397090435028076,5.309469699859619,1.0354386859035003e-06,-2.5885972263495205e-06
Hop Along - Sister Cities,43,-21.237428665161133,-17.550809860229492,0.08134765625,0.039814028532608695,3.756199836730957,3.989229917526245,0.0,-4.141756107856054e-06
Hop Along - Sister Cities,44,-23.79874038696289,-17.628620147705078,0.10973307291666666,0.05458135190217391,9.945006370544434,4.4564409255981445,-2.5885972263495205e-06,-2.5885972263495205e-06
Hop Along - Sister Cities,45,-20.515911102294922,-17.5032958984375,0.07473533740942029,0.0533203125,4.264636039733887,4.572661876678467,-1.035438799590338e-06,2.070877144433325e-06
Hop Along - Sister Cities,46,-21.389251708984375,-17.06454086303711,0.09252151268115942,0.04316264719202899,4.445000648498535,4.750522136688232,-3.624036253313534e-06,1.0354386859035003e-06
Hop Along - Sister Cities,47,-23.34048843383789,-17.28050422668457,0.07950775588768116,0.05687981204710145,6.0328521728515625,4.156073570251465,4.1417538341192994e-06,3.1063157166499877e-06
Hop Along - Sister Cities,48,-20.60448455810547,-17.518598556518555,0.0722458106884058,0.048111979166666666,4.827729225158691,4.310332775115967,1.0354386859035003e-06,-2.070877599180676e-06
Hop Along - Sister Cities,49,-21.431438446044922,-17.12239646911621,0.07226137907608696,0.04308480525362319,4.216187477111816,4.41174840927124,-2.070877599180676e-06,0.0
Hop Along - Sister Cities,50,-21.077539443969727,-17.616474151611328,0.15436905570652174,0.05884992074275362,6.327008247375488,4.13408088684082,-5.17719399795169e-07,-4.141756107856054e-06
Hop Along - Sister Cities,51,-19.272672653198242,-16.93326187133789,0.10811112998188406,0.04096042798913044,4.165726184844971,4.628129005432129,3.1063157166499877e-06,2.070877144433325e-06
Hop Along - Sister Cities,52,-22.320903778076172,-17.80561065673828,0.1381935009057971,0.028790194746376813,4.539264678955078,4.760690212249756,-2.070877599180676e-06,-4.141756107856054e-06
Hop Along - Sister Cities,53,-76.44761657714844,-23.55158805847168,0.43003425045289856,0.009525022644927536,4.2574543952941895,3.3069820404052734,-0.3371894657611847,-2.5885972263495205e-06
Hop Along - Sister Cities,54,-77.18846893310547,-30.805044174194336,0.5038935122282608,0.030171535326086955,4.5261335372924805,3.6146466732025146,-0.380665123462677,-2.7956892154179513e-05
Hop Along - Sister Cities,55,-81.77131652832031,-18.085439682006836,0.8079497848731884,0.03904410099637681,4.303420543670654,5.315104961395264,-0.963883101940155,-5.17719399795169e-07
Hop Along - Sister Cities,56,-81.72016906738281,-16.9267578125,0.8093551856884058,0.04794638813405797,4.464162826538086,4.7902679443359375,-0.9636586308479309,-2.070877599180676e-06
Hop Along - Sister Cities,57,-81.72888946533203,-16.71141815185547,0.8083673007246377,0.0626556838768116,4.841030597686768,4.58174467086792,-0.9659456610679626,-5.17719399795169e-07
Hop Along - Sister Cities,58,-81.77239990234375,-16.48227882385254,0.8061962182971014,0.06065302309782609,5.239602088928223,4.725539207458496,-0.9802829027175903,-3.624036253313534e-06
Hop Along - Sister Cities,59,-81.75301361083984,-16.670934677124023,0.8071034307065217,0.06123612998188406,4.481072902679443,4.280554294586182,-0.9777551293373108,1.0354386859035003e-06
Hop Along - Sister Cities,60,-81.75838470458984,-16.715524673461914,0.8065174932065218,0.051957370923913046,4.483846187591553,5.069932460784912,-0.9676515460014343,2.070877144433325e-06
Hop Along - Sister Cities,61,-81.78363800048828,-16.198352813720703,0.8078776041666667,0.0585060009057971,4.30952787399292,4.1723761558532715,-0.976850152015686,-1.553158199385507e-06
Hop Along - Sister Cities,62,-81.72341918945312,-17.396453857421875,0.8081535892210145,0.060473278985507244,4.465835094451904,4.7136125564575195,-0.9719780683517456,1.0354386859035003e-06
Hop Along - Sister Cities,63,-81.78600311279297,-19.200061798095703,0.805465919384058,0.05843948143115942,4.4981255531311035,3.9963386058807373,-0.9791631698608398,-1.035438799590338e-06
Hop Along - Sister Cities,64,-81.78561401367188,-21.912891387939453,0.8068472599637682,0.061663552989130434,4.310509204864502,4.928893566131592,-0.9796870350837708,2.070877144433325e-06
Hop Along - Sister Cities,65,-81.74205017089844,-25.26766586303711,0.8072407155797101,0.05503708106884058,4.28894567489624,4.325142860412598,-0.9605366587638855,-7.2480743256164715e-06
Hop Along - Sister Cities,66,-81.73251342773438,-29.2277889251709,0.8079795063405797,0.053576483242753624,5.401864528656006,5.16220760345459,-0.9635093808174133,-1.2942993635078892e-05
Hop Along - Sister Cities,67,-81.68843078613281,-34.611297607421875,0.8072081634963768,0.05430395153985507,4.447879314422607,4.798354148864746,-0.957085132598877,-6.57506097923033e-05
Hop Along - Sister Cities,68,-81.76192474365234,-42.064876556396484,0.8068642436594203,0.052347995923913045,4.298769950866699,6.431234359741211,-0.9652466773986816,-0.0002661118342075497
Invisible Familiars - Disturbing Wildlife,0,-40.024600982666016,-22.34154510498047,0.09659901494565218,0.08189962635869565,4.18511438369751,7.425797939300537,-7.144556730054319e-05,-5.177194907446392e-06
Invisible Familiars - Disturbing Wildlife,1,-39.65834045410156,-22.056419372558594,0.08060886548913043,0.022636435688405798,9.739566802978516,5.796978950500488,-0.00012787763262167573,-8.283514034701511e-06
Invisible Familiars - Disturbing Wildlife,2,-35.85208511352539,-20.83121109008789,0.04485252490942029,0.020319576539855073,5.609953880310059,7.552830696105957,2.070877144433325e-06,2.070877144433325e-06
Invisible Familiars - Disturbing Wildlife,3,-29.492565155029297,-22.627840042114258,0.07339504076086957,0.014593240489130434,7.47664213180542,5.937591552734375,-1.0354393452871591e-05,-1.035438799590338e-06
Invisible Familiars - Disturbing Wildlife,4,-30.451786041259766,-20.499343872070312,0.06409646739130435,0.008163496376811595,7.043339252471924,5.2060089111328125,2.070877144433325e-06,2.070877144433325e-06
Invisible Familiars - Disturbing Wildlife,5,-27.655298233032227,-19.84564781188965,0.06316519474637682,0.011025249094202898,5.878089427947998,5.173209190368652,2.070877144433325e-06,-7.2480743256164715e-06
Invisible Familiars - Disturbing Wildlife,6,-31.98154067993164,-19.733356475830078,0.09919185914855072,0.020049252717391303,10.288586616516113,4.369844913482666,6.212630523805274e-06,-1.035438799590338e-06
Invisible Familiars - Disturbing Wildlife,7,-28.67283058166504,-20.526552200317383,0.07114045516304347,0.012575011322463768,7.528487682342529,5.043681621551514,-9.318953743786551e-06,-3.624036253313534e-06
Invisible Familiars - Disturbing Wildlife,8,-29.125675201416016,-20.675460815429688,0.06554574275362318,0.014489923007246377,7.189660549163818,5.145408630371094,-7.2480743256164715e-06,-1.035438799590338e-06
Invisible Familiars - Disturbing Wildlife,9,-31.221311569213867,-21.10472869873047,0.0845604053442029,0.012522644927536231,11.22077751159668,6.104768753051758,-8.801233889244031e-06,-1.1907553925993852e-05
Invisible Familiars - Disturbing Wildlife,10,-28.61417579650879,-23.685516357421875,0.09208276721014493,0.024392832880434784,8.223626136779785,7.903675079345703,5.1771921789622866e-06,-1.035438799590338e-06
Invisible Familiars - Disturbing Wildlife,11,-29.11330223083496,-24.24981689453125,0.07066066576086956,0.01915336277173913,8.760571479797363,8.466806411743164,-1.5013874872238375e-05,-4.659475507651223e-06
Invisible Familiars - Disturbing Wildlife,12,-30.88762092590332,-21.5981388092041,0.0782424705615942,0.022608129528985506,5.882075786590576,6.466913223266602,6.212630523805274e-06,-8.283514034701511e-06
Invisible Familiars - Disturbing Wildlife,13,-26.497451782226562,-21.11687469482422,0.06692142210144927,0.01684074954710145,6.503739833831787,6.606296539306641,-2.5885972263495205e-06,7.248067959153559e-06
Invisible Familiars - Disturbing Wildlife,14,-28.148653030395508,-21.343387603759766,0.0664359714673913,0.019753453351449277,7.808128833770752,6.047562599182129,-2.070877599180676e-06,-6.7303544710739516e-06
Invisible Familiars - Disturbing Wildlife,15,-30.257413864135742,-20.271621704101562,0.0967674365942029,0.019401041666666667,8.224013328552246,5.571464538574219,-4.659475507651223e-06,-1.035438799590338e-06
Invisible Familiars - Disturbing Wildlife,16,-26.38965606689453,-21.79926872253418,0.12803442028985507,0.016573256340579712,5.709303855895996,8.366534233093262,-7.2480743256164715e-06,-1.1389834071451332e-05
Invisible Familiars - Disturbing Wildlife,17,-24.350616455078125,-19.1878662109375,0.07199671648550725,0.01383888134057971,4.436666965484619,5.024093151092529,-4.659475507651223e-06,1.0354386859035003e-06
Invisible Familiars - Disturbing Wildlife,18,-24.733552932739258,-19.82866096496582,0.08688717164855073,0.020933820199275362,7.722299575805664,5.967092037200928,-1.035438799590338e-06,-4.141756107856054e-06
Invisible Familiars - Disturbing Wildlife,19,-26.3698787689209,-19.009565353393555,0.08993857563405797,0.010722373188405796,6.201776504516602,5.510834693908691,-3.1063166261446895e-06,-4.141756107856054e-06
Invisible Familiars - Disturbing Wildlife,20,-24.79971694946289,-19.576770782470703,0.09538326539855073,0.013081691576086957,5.048622131347656,6.690462589263916,-1.035438799590338e-06,2.070877144433325e-06
Invisible Familiars - Disturbing Wildlife,21,-25.303773880004883,-19.046728134155273,0.08856855751811595,0.013800668025362318,4.908535957336426,4.768241882324219,-9.318953743786551e-06,-6.7303544710739516e-06
Invisible Familiars - Disturbing Wildlife,22,-23.505449295043945,-17.6276912689209,0.05281787817028986,0.014797044836956522,3.292431592941284,4.937743663787842,-1.035438799590338e-06,-4.659475507651223e-06
Invisible Familiars - Disturbing Wildlife,23,-35.2132453918457,-18.38835906982422,0.11169752038043479,0.021774513134057972,7.699071884155273,5.502979278564453,-4.659486876334995e-05,2.070877144433325e-06
Invisible Familiars - Disturbing Wildlife,24,-66.90168762207031,-18.458038330078125,0.26187160326086956,0.023092164855072463,45.49586868286133,6.226899147033691,-0.03590910881757736,-1.087211330741411e-05
Invisible Familiars - Disturbing Wildlife,25,-70.020263671875,-18.576601028442383,0.27023182744565216,0.03098816802536232,31.534122467041016,6.329317569732666,-0.06954541802406311,-1.553158199385507e-06
Invisible Familiars - Disturbing Wildlife,26,-70.52336120605469,-18.826868057250977,0.27923177083333334,0.024402740036231885,4.919933795928955,5.9217729568481445,-0.07883621752262115,2.070877144433325e-06
Invisible Familiars - Disturbing Wildlife,27,-69.5647201538086,-17.210424423217773,0.26197067481884057,0.026538439764492754,9.270588874816895,5.039712429046631,-0.06478716433048248,-4.141756107856054e-06
Invisible Familiars - Disturbing Wildlife,28,-62.96281433105469,-16.19091033935547,0.2493362205615942,0.027575860507246377,12.962762832641602,4.851415634155273,-0.015122277662158012,1.0354386859035003e-06
Invisible Familiars - Disturbing Wildlife,29,-23.42278480529785,-15.89319133758545,0.12309499547101449,0.02946388134057971,5.604219436645508,5.252647399902344,-1.035438799590338e-06,4.1417538341192994e-06
Invisible Familiars - Disturbing Wildlife,30,-22.554447174072266,-17.15556526184082,0.0768752830615942,0.01953125,4.982189178466797,4.74260950088501,-5.17719399795169e-07,3.1063157166499877e-06
Invisible Familiars - Disturbing Wildlife,31,-21.833669662475586,-17.413862228393555,0.07178017436594203,0.018553272192028986,4.6240763664245605,5.691406726837158,-3.1063166261446895e-06,-5.177194907446392e-06
Invisible Familiars - Disturbing Wildlife,32,-24.191814422607422,-17.561647415161133,0.09656929347826088,0.01995018115942029,6.937920570373535,5.929431915283203,-4.141756107856054e-06,-1.553158199385507e-06
Invisible Familiars - Disturbing Wildlife,33,-22.457944869995117,-17.218185424804688,0.05972599637681159,0.015859941123188406,5.4659857749938965,5.188884735107422,-3.1063166261446895e-06,-1.553158199385507e-06
Invisible Familiars - Disturbing Wildlife,34,-22.51413345336914,-17.855270385742188,0.062400928442028984,0.02182121829710145,5.006607532501221,5.095290660858154,-2.5885972263495205e-06,1.0354386859035003e-06
Invisible Familiars - Disturbing Wildlife,35,-36.636573791503906,-16.242698669433594,0.16575096240942028,0.016106204710144928,13.623052597045898,5.724837303161621,-8.594183600507677e-05,-5.17719399795169e-07
Invisible Familiars - Disturbing Wildlife,36,-27.73584747314453,-19.292827606201172,0.15383406929347826,0.012279211956521738,10.785994529724121,5.337090492248535,-1.2942993635078892e-05,-1.035438799590338e-06
Invisible Familiars - Disturbing Wildlife,37,-27.955795288085938,-21.69178009033203,0.07495471014492754,0.015395720108695651,6.544898986816406,6.6098713874816895,-1.0354393452871591e-05,-5.177194907446392e-06
Invisible Familiars - Disturbing Wildlife,38,-25.666900634765625,-19.85653305053711,0.06426205842391304,0.015705672554347825,5.4852213859558105,7.363030433654785,5.1771921789622866e-06,4.1417538341192994e-06
Invisible Familiars - Disturbing Wildlife,39,-29.736106872558594,-20.904294967651367,0.10193048007246377,0.01705870697463768,11.920269966125488,5.030128002166748,-8.801233889244031e-06,-9.318953743786551e-06
Invisible Familiars - Disturbing Wildlife,40,-26.411849975585938,-22.034812927246094,0.059219316123188405,0.020691802536231884,6.594470024108887,10.11092472076416,5.1771921789622866e-06,0.0
Invisible Familiars - Disturbing Wildlife,41,-26.01846694946289,-21.98996353149414,0.06829568614130435,0.021020153985507245,6.668284893035889,7.44589900970459,-1.0354393452871591e-05,-2.070877599180676e-06
Invisible Familiars - Disturbing Wildlife,42,-26.046266555786133,-19.440698623657227,0.07544723731884058,0.027033797554347826,9.109827041625977,6.437100410461426,-4.659475507651223e-06,-3.624036253313534e-06
Invisible Familiars - Disturbing Wildlife,43,-24.502803802490234,-19.140729904174805,0.06983129528985507,0.01579483695652174,6.4079909324646,6.929568767547607,0.0,-4.659475507651223e-06
Invisible Familiars - Disturbing Wildlife,44,-24.364702224731445,-20.656925201416016,0.06210654438405797,0.021642889492753625,7.1114501953125,8.567986488342285,-4.141756107856054e-06,-1.035438799590338e-06
Invisible Familiars - Disturbing Wildlife,45,-26.39761734008789,-17.511211395263672,0.06541694972826087,0.012698143115942029,9.972557067871094,5.384566307067871,-1.3460713489621412e-05,2.070877144433325e-06
Invisible Familiars - Disturbing Wildlife,46,-22.40829849243164,-19.779369354248047,0.0664161571557971,0.015377321105072464,6.472550392150879,6.219986915588379,-4.659475507651223e-06,-4.659475507651223e-06
Invisible Familiars - Disturbing Wildlife,47,-24.48910140991211,-18.309032440185547,0.05171535326086957,0.01870895606884058,7.702183723449707,5.224367618560791,-6.212634616531432e-06,-3.1063166261446895e-06
Invisible Familiars - Disturbing Wildlife,48,-26.447410583496094,-17.716489791870117,0.06535892210144928,0.019384057971014494,8.161426544189453,5.296428203582764,0.0,-2.070877599180676e-06
Invisible Familiars - Disturbing Wildlife,49,-23.642730712890625,-19.10041618347168,0.05433508831521739,0.01890992980072464,5.9350080490112305,6.68657922744751,0.0,2.070877144433325e-06
Invisible Familiars - Disturbing Wildlife,50,-26.657310485839844,-17.318683624267578,0.0512398097826087,0.028870867300724638,7.4839324951171875,5.488520622253418,-1.5013874872238375e-05,-6.212634616531432e-06
Invisible Familiars - Disturbing Wildlife,51,-28.00765609741211,-16.821243286132812,0.05441576086956522,0.028713768115942027,8.064488410949707,4.879734992980957,1.0354386859035003e-06,1.0354386859035003e-06
Invisible Familiars - Disturbing Wildlife,52,-74.4950942993164,-18.15587615966797,0.43170572916666666,0.02277655117753623,7.610311031341553,6.07940673828125,-0.15815359354019165,-3.624036253313534e-06
Invisible Familiars - Disturbing Wildlife,53,-75.65947723388672,-36.406211853027344,0.4804503509963768,0.026573822463768115,4.721325397491455,5.003942966461182,-0.2038242220878601,-2.329740163986571e-05
James May - All Souls Moon,0,-100.0,-43.489933013916016,0.0,0.01599722599637681,0.0,12.476234436035156,-24.0,-0.0010292871156707406
James May - All Souls Moon,1,-100.0,-30.819129943847656,0.0,0.03178357110507246,0.0,5.817848205566406,-24.0,-0.0013011262053623796
James May - All Souls Moon,2,-100.0,-28.486833572387695,0.0,0.03145805027173913,0.0,4.796043872833252,-24.0,-0.001008058083243668
James May - All Souls Moon,3,-100.0,-28.94025993347168,0.0,0.032451596467391305,0.0,5.314022064208984,-24.0,-0.0008977717370726168
James May - All Souls Moon,4,-100.0,-29.876869201660156,0.0,0.035343070652173916,0.0,4.885304927825928,-24.0,-0.0011437174398452044
James May - All Souls Moon,5,-34.50628662109375,-30.62716293334961,0.010500169836956522,0.020449784873188406,8.059501647949219,5.275754451751709,-0.0012467578053474426,-0.0014036507345736027
James May - All Souls Moon,6,-29.120201110839844,-32.468570709228516,0.06738705842391304,0.021054121376811594,4.172067642211914,5.276529312133789,-0.0005710632540285587,-0.0033363066613674164
James May - All Souls Moon,7,-27.126598358154297,-30.534908294677734,0.04178272192028985,0.021451822916666665,7.740653991699219,5.975922584533691,-0.0002428137813694775,-0.0021270515862852335
James May - All Souls Moon,8,-29.94388198852539,-32.869510650634766,0.04745386096014493,0.02301573822463768,7.167296409606934,5.762143135070801,-0.00039036915404722095,-0.0029292325489223003
James May - All Souls Moon,9,-29.824569702148438,-31.409616470336914,0.039863564311594206,0.023315783514492754,6.978724479675293,6.999541759490967,-0.0003624111122917384,-0.002252889098599553
James May - All Souls Moon,10,-28.475341796875,-31.498624801635742,0.04083163496376811,0.02286713088768116,7.343051910400391,4.748829364776611,-0.00033600637107156217,-0.002074749208986759
James May - All Souls Moon,11,-28.361108779907227,-31.3242130279541,0.03231714221014493,0.02092391304347826,5.1454572677612305,5.624423027038574,-0.00029872922459617257,-0.002398407319560647
James May - All Souls Moon,12,-26.728422164916992,-30.158226013183594,0.03837041440217391,0.021089504076086958,6.9077839851379395,4.8859477043151855,-0.0004291999794077128,-0.0017712985863909125
James May - All Souls Moon,13,-28.77527618408203,-28.36005973815918,0.030608865489130433,0.020854562952898552,7.4640092849731445,4.3618035316467285,-0.0005172170349396765,-0.0016081852372735739
James May - All Souls Moon,14,-26.48108673095703,-30.013235092163086,0.0283203125,0.01913213315217391,6.880865573883057,6.0919880867004395,-0.0001998419757001102,-0.0020379824563860893
James May - All Souls Moon,15,-29.89797592163086,-29.447038650512695,0.023290307971014494,0.019446331521739132,6.7561116218566895,5.265645503997803,-0.0006621883367188275,-0.00151963927783072
James May - All Souls Moon,16,-29.06224822998047,-27.0717716217041,0.04301687047101449,0.029626641757246375,5.8569746017456055,13.566306114196777,-0.0007874868460930884,-0.0010054692393168807
James May - All Souls Moon,17,-28.099374771118164,-27.421783447265625,0.04862715126811594,0.03104761096014493,7.353000164031982,11.908001899719238,-0.0005741697386838496,-0.0011758202454075217
James May - All Souls Moon,18,-28.072525024414062,-26.16927146911621,0.06916326992753623,0.02910722373188406,5.188337326049805,11.849035263061523,-0.0005736519815400243,-0.0010318760760128498
James May - All Souls Moon,19,-30.038185119628906,-25.311262130737305,0.04507472826086956,0.026787533967391305,5.6432785987854,11.905620574951172,-0.0006896295817568898,-0.00089052296243608
James May - All Souls Moon,20,-26.68718147277832,-24.84272003173828,0.033033288043478264,0.03295969202898551,4.594140529632568,10.00932502746582,-0.0005322318174876273,-0.000748136721085757
James May - All Souls Moon,21,-27.44782257080078,-26.386995315551758,0.06497537364130435,0.03046308876811594,5.449807167053223,12.69986629486084,-0.0005343027878552675,-0.0009417825494892895
James May - All Souls Moon,22,-29.308917999267578,-25.491426467895508,0.05255038496376811,0.03865913722826087,9.210993766784668,12.029666900634766,-0.00035671598743647337,-0.000720695243217051
James May - All Souls Moon,23,-26.7519474029541,-24.211252212524414,0.05048969655797102,0.029734205163043478,7.467653751373291,10.878448486328125,-0.0004209160397294909,-0.0007807558868080378
James May - All Souls Moon,24,-28.785049438476562,-25.35012435913086,0.03323850769927536,0.030407891757246376,7.1846089363098145,11.977652549743652,-0.0003510208334773779,-0.0007496899925172329
James May - All Souls Moon,25,-100.0,-24.186670303344727,0.0,0.030461673460144927,0.0,10.545021057128906,-24.0,-0.0006223209202289581
James May - All Souls Moon,26,-29.78569793701172,-24.263404846191406,0.034433027626811594,0.029626641757246375,9.249606132507324,12.320995330810547,-0.000458711467217654,-0.0005948799080215394
James May - All Souls Moon,27,-24.897071838378906,-25.387908935546875,0.03312811367753623,0.0341598731884058,4.7944769859313965,9.834030151367188,-0.00032047420972958207,-0.0010044336086139083
James May - All Souls Moon,28,-25.54181671142578,-24.05411720275879,0.03832512454710145,0.036506453804347826,4.53314733505249,11.282296180725098,-0.0004592292243614793,-0.0006373359356075525
James May - All Souls Moon,29,-28.393985748291016,-23.482778549194336,0.04960088315217391,0.029637964221014494,5.541172981262207,9.996691703796387,-0.0008972539799287915,-0.0007424413342960179
James May - All Souls Moon,30,-27.670629501342773,-20.6716251373291,0.037072576992753625,0.037007472826086955,9.232175827026367,8.195091247558594,-0.0006124836509115994,-0.0004069369751960039
James May - All Souls Moon,31,-23.84593963623047,-24.43832015991211,0.05469316123188406,0.034314141757246376,8.027959823608398,9.9530668258667,-0.0002925163717009127,-0.0007859335746616125
James May - All Souls Moon,32,-26.283824920654297,-23.407241821289062,0.03743631114130435,0.03102638134057971,4.178689956665039,9.769634246826172,-0.0006357826059684157,-0.0007916289614513516
James May - All Souls Moon,33,-27.049591064453125,-25.279285430908203,0.03956351902173913,0.032813915307971016,5.674885272979736,11.835250854492188,-0.0005876313662156463,-0.0009314270573668182
James May - All Souls Moon,34,-36.8531608581543,-22.639989852905273,0.012644361413043478,0.024572576992753625,5.583622455596924,9.117574691772461,-0.002857763320207596,-0.0004949538270011544
James May - All Souls Moon,35,-33.59664535522461,-22.26797103881836,0.01960060009057971,0.02299309329710145,3.2209787368774414,8.509063720703125,-0.002774383407086134,-0.0004602647095452994
James May - All Souls Moon,36,-35.649330139160156,-21.718299865722656,0.04818415987318841,0.02326766304347826,5.041297435760498,8.860939025878906,-0.0029991483315825462,-0.0003945111238863319
James May - All Souls Moon,37,-36.42540740966797,-20.99020767211914,0.029200634057971013,0.020080389492753623,3.6025195121765137,7.560507774353027,-0.003910697065293789,-0.0004737261333502829
James May - All Souls Moon,38,-36.11068344116211,-20.789493560791016,0.020625283061594203,0.02097344882246377,4.679561138153076,8.360701560974121,-0.003811768488958478,-0.00038778045563958585
James May - All Souls Moon,39,-37.77772903442383,-22.43473243713379,0.02571189990942029,0.023937103713768115,3.7628417015075684,8.421361923217773,-0.00507927592843771,-0.00035568050225265324
James May - All Souls Moon,40,-36.48276901245117,-20.15378761291504,0.033337579257246376,0.01820227581521739,4.044701099395752,7.805284023284912,-0.0038376660086214542,-0.0003080484748352319
James May - All Souls Moon,41,-33.05884552001953,-21.13170623779297,0.030454596920289855,0.02160043025362319,3.7014615535736084,8.138704299926758,-0.002592607634142041,-0.00047165516298264265
James May - All Souls Moon,42,-34.367515563964844,-23.046039581298828,0.029179404438405797,0.021631567028985506,5.121098518371582,10.731374740600586,-0.0025667138397693634,-0.0005550128989852965
James May - All Souls Moon,43,-24.996185302734375,-31.41465950012207,0.06098278985507247,0.043820765398550725,6.187721252441406,7.662909984588623,-0.000138232164317742,-0.0027422746643424034
James May - All Souls Moon,44,-28.446353912353516,-29.567665100097656,0.0404296875,0.0332710597826087,8.247431755065918,4.850807189941406,-0.000557601684704423,-0.001924058306030929
